,ENSEMBLE,REAL,ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
535,iter-1,89,UpperReek,2,0.0,0.0,0.0,0.0
536,iter-1,89,MidReek,1,206523420.67,40895850.5,33649295.49,21163078.57
537,iter-1,89,MidReek,2,0.0,0.0,0.0,0.0
538,iter-1,89,LowerReek,1,132173681.63,27217028.47,21864260.89,13751107.25
539,iter-1,89,LowerReek,2,0.0,0.0,0.0,0.0
540,iter-1,90,UpperReek,1,268567474.69,47121479.11,36263729.29,22807376.53
541,iter-1,90,UpperReek,2,0.0,0.0,0.0,0.0
542,iter-1,90,MidReek,1,228582426.89,42661241.0,34073536.23,21429896.64
543,iter-1,90,MidReek,2,0.0,0.0,0.0,0.0
544,iter-1,90,LowerReek,1,126252311.0,25615096.73,20935895.48,13167229.64
545,iter-1,90,LowerReek,2,0.0,0.0,0.0,0.0
546,iter-1,91,UpperReek,1,252005126.52,39772746.59,29737198.96,18702640.54
547,iter-1,91,UpperReek,2,0.0,0.0,0.0,0.0
548,iter-1,91,MidReek,1,207171362.7,40097761.89,32243761.09,20279094.69
549,iter-1,91,MidReek,2,0.0,0.0,0.0,0.0
550,iter-1,91,LowerReek,1,134384694.08,24315403.47,18522774.49,11649543.51
551,iter-1,91,LowerReek,2,0.0,0.0,0.0,0.0
552,iter-1,92,UpperReek,1,247948572.67,36736907.96,26702228.99,16793854.43
553,iter-1,92,UpperReek,2,0.0,0.0,0.0,0.0
554,iter-1,92,MidReek,1,182216986.27,30380135.28,22847882.73,14369737.33
555,iter-1,92,MidReek,2,0.0,0.0,0.0,0.0
556,iter-1,92,LowerReek,1,131625844.9,26263976.52,21490966.8,13516331.09
557,iter-1,92,LowerReek,2,0.0,0.0,0.0,0.0
558,iter-1,93,UpperReek,1,270547366.62,38850219.02,27810353.2,17490787.88
559,iter-1,93,UpperReek,2,0.0,0.0,0.0,0.0
560,iter-1,93,MidReek,1,201546335.8,37946538.81,30384748.22,19109904.23
561,iter-1,93,MidReek,2,0.0,0.0,0.0,0.0
562,iter-1,93,LowerReek,1,134768483.8,26617253.09,21039597.29,13232450.91
563,iter-1,93,LowerReek,2,0.0,0.0,0.0,0.0
564,iter-1,94,UpperReek,1,264241757.05,42372437.25,32374211.31,20361138.86
565,iter-1,94,UpperReek,2,0.0,0.0,0.0,0.0
566,iter-1,94,MidReek,1,191100649.52,38301028.49,31233357.51,19643620.75
567,iter-1,94,MidReek,2,0.0,0.0,0.0,0.0
568,iter-1,94,LowerReek,1,134809922.59,26550004.24,21458639.95,13495999.74
569,iter-1,94,LowerReek,2,0.0,0.0,0.0,0.0
570,iter-1,95,UpperReek,1,258871944.21,39688205.01,28487713.14,17916800.42
571,iter-1,95,UpperReek,2,0.0,0.0,0.0,0.0
572,iter-1,95,MidReek,1,195015086.52,39319704.37,31683220.92,19926553.7
573,iter-1,95,MidReek,2,0.0,0.0,0.0,0.0
574,iter-1,95,LowerReek,1,131962960.09,26494391.94,21963198.84,13813332.37
575,iter-1,95,LowerReek,2,0.0,0.0,0.0,0.0
576,iter-1,96,UpperReek,1,281069037.08,40224547.39,28498483.02,17923573.92
577,iter-1,96,UpperReek,2,0.0,0.0,0.0,0.0
578,iter-1,96,MidReek,1,205026779.55,37783534.48,29014374.5,18248033.97
579,iter-1,96,MidReek,2,0.0,0.0,0.0,0.0
580,iter-1,96,LowerReek,1,114179381.14,23933597.5,19620228.53,12339766.17
581,iter-1,96,LowerReek,2,0.0,0.0,0.0,0.0
582,iter-1,97,UpperReek,1,276877677.64,43213782.1,31124955.55,19575443.41
583,iter-1,97,UpperReek,2,0.0,0.0,0.0,0.0
584,iter-1,97,MidReek,1,198974870.87,39146334.59,32005202.13,20129057.61
585,iter-1,97,MidReek,2,0.0,0.0,0.0,0.0
586,iter-1,97,LowerReek,1,127141890.85,28110663.71,24037812.97,15118121.11
587,iter-1,97,LowerReek,2,0.0,0.0,0.0,0.0
588,iter-1,98,UpperReek,1,267078661.12,44908208.37,34259357.95,21546765.65
589,iter-1,98,UpperReek,2,0.0,0.0,0.0,0.0
590,iter-1,98,MidReek,1,212633416.12,41287551.67,33595357.9,21129155.56
591,iter-1,98,MidReek,2,0.0,0.0,0.0,0.0
592,iter-1,98,LowerReek,1,141597600.6,28870883.85,23394019.72,14713219.71
593,iter-1,98,LowerReek,2,0.0,0.0,0.0,0.0
594,iter-1,99,UpperReek,1,276804627.54,43273777.57,31658834.39,19911216.26
595,iter-1,99,UpperReek,2,0.0,0.0,0.0,0.0
596,iter-1,99,MidReek,1,212981985.44,38121596.62,29055245.75,18273739.16
597,iter-1,99,MidReek,2,0.0,0.0,0.0,0.0
598,iter-1,99,LowerReek,1,130122900.81,23940879.88,18388749.69,11565251.18
599,iter-1,99,LowerReek,2,0.0,0.0,0.0,0.0
0,iter-2,0,UpperReek,1,277577336.66,45858307.87,35405054.26,22267329.35
1,iter-2,0,UpperReek,2,0.0,0.0,0.0,0.0
2,iter-2,0,MidReek,1,187336180.19,37357271.94,30495819.73,19179760.51
3,iter-2,0,MidReek,2,0.0,0.0,0.0,0.0
4,iter-2,0,LowerReek,1,115903619.25,24360479.45,20370623.96,12811712.97
5,iter-2,0,LowerReek,2,0.0,0.0,0.0,0.0
6,iter-2,1,UpperReek,1,269849888.75,46922705.71,36751412.89,23114095.77
7,iter-2,1,UpperReek,2,0.0,0.0,0.0,0.0
8,iter-2,1,MidReek,1,202640975.74,39577997.76,31877778.15,20048916.74
9,iter-2,1,MidReek,2,0.0,0.0,0.0,0.0
10,iter-2,1,LowerReek,1,129567028.7,26903484.93,22226773.68,13979102.71
11,iter-2,1,LowerReek,2,0.0,0.0,0.0,0.0
12,iter-2,2,UpperReek,1,275219671.75,47330727.28,36779633.99,23131844.89
13,iter-2,2,UpperReek,2,0.0,0.0,0.0,0.0
14,iter-2,2,MidReek,1,187223867.13,37486027.13,30547698.46,19212388.65
15,iter-2,2,MidReek,2,0.0,0.0,0.0,0.0
16,iter-2,2,LowerReek,1,117725841.94,25252164.78,21269156.6,13376827.82
17,iter-2,2,LowerReek,2,0.0,0.0,0.0,0.0
18,iter-2,3,UpperReek,1,275512979.37,46978350.66,36150942.72,22736441.58
19,iter-2,3,UpperReek,2,0.0,0.0,0.0,0.0
20,iter-2,3,MidReek,1,202222859.04,39996276.4,32629448.4,20521665.31
21,iter-2,3,MidReek,2,0.0,0.0,0.0,0.0
22,iter-2,3,LowerReek,1,131988537.66,27533344.15,22621380.95,14227283.39
23,iter-2,3,LowerReek,2,0.0,0.0,0.0,0.0
24,iter-2,4,UpperReek,1,265652421.7,43599724.87,32939404.11,20716606.02
25,iter-2,4,UpperReek,2,0.0,0.0,0.0,0.0
26,iter-2,4,MidReek,1,195757902.26,35694321.4,28304774.4,17801744.61
27,iter-2,4,MidReek,2,0.0,0.0,0.0,0.0
28,iter-2,4,LowerReek,1,129521031.37,27222232.96,22620036.6,14226437.87
29,iter-2,4,LowerReek,2,0.0,0.0,0.0,0.0
30,iter-2,5,UpperReek,1,278788349.41,45858759.61,34672544.85,21806631.62
31,iter-2,5,UpperReek,2,0.0,0.0,0.0,0.0
32,iter-2,5,MidReek,1,202726335.9,38629431.13,31146259.03,19588841.83
33,iter-2,5,MidReek,2,0.0,0.0,0.0,0.0
34,iter-2,5,LowerReek,1,125516132.66,26758347.75,22290074.74,14018914.7
35,iter-2,5,LowerReek,2,0.0,0.0,0.0,0.0
36,iter-2,6,UpperReek,1,278976240.43,46543686.59,35905391.79,22582007.04
37,iter-2,6,UpperReek,2,0.0,0.0,0.0,0.0
38,iter-2,6,MidReek,1,204959161.24,40712258.98,33526733.94,21085995.83
39,iter-2,6,MidReek,2,0.0,0.0,0.0,0.0
40,iter-2,6,LowerReek,1,132850574.78,27822122.05,23069223.85,14508945.57
41,iter-2,6,LowerReek,2,0.0,0.0,0.0,0.0
42,iter-2,7,UpperReek,1,290934628.71,48573551.73,37346907.04,23488620.39
43,iter-2,7,UpperReek,2,0.0,0.0,0.0,0.0
44,iter-2,7,MidReek,1,191929345.09,36838030.07,29435366.98,18512809.11
45,iter-2,7,MidReek,2,0.0,0.0,0.0,0.0
46,iter-2,7,LowerReek,1,127874173.6,27302379.2,22800480.63,14339924.69
47,iter-2,7,LowerReek,2,0.0,0.0,0.0,0.0
48,iter-2,8,UpperReek,1,282606756.53,48554090.46,37686961.61,23702491.18
49,iter-2,8,UpperReek,2,0.0,0.0,0.0,0.0
50,iter-2,8,MidReek,1,214569905.64,42736550.76,35124658.48,22090979.8
51,iter-2,8,MidReek,2,0.0,0.0,0.0,0.0
52,iter-2,8,LowerReek,1,124079240.76,25599387.6,21206312.69,13337303.35
53,iter-2,8,LowerReek,2,0.0,0.0,0.0,0.0
54,iter-2,9,UpperReek,1,263717152.36,43849068.81,33961944.69,21359713.29
55,iter-2,9,UpperReek,2,0.0,0.0,0.0,0.0
56,iter-2,9,MidReek,1,207471803.46,40799313.18,33638120.31,21156050.16
57,iter-2,9,MidReek,2,0.0,0.0,0.0,0.0
58,iter-2,9,LowerReek,1,130004532.42,28216151.84,23520762.46,14792932.12
59,iter-2,9,LowerReek,2,0.0,0.0,0.0,0.0
60,iter-2,10,UpperReek,1,263244137.22,41981008.84,31490933.47,19805618.2
61,iter-2,10,UpperReek,2,0.0,0.0,0.0,0.0
62,iter-2,10,MidReek,1,207156237.85,40298453.95,32169155.57,20232172.98
63,iter-2,10,MidReek,2,0.0,0.0,0.0,0.0
64,iter-2,10,LowerReek,1,129773121.12,28789772.65,24269276.03,15263695.36
65,iter-2,10,LowerReek,2,0.0,0.0,0.0,0.0
66,iter-2,11,UpperReek,1,286714137.04,45901117.03,35096723.82,22073410.84
67,iter-2,11,UpperReek,2,0.0,0.0,0.0,0.0
68,iter-2,11,MidReek,1,210235972.68,40343273.82,32274463.21,20298404.19
69,iter-2,11,MidReek,2,0.0,0.0,0.0,0.0
70,iter-2,11,LowerReek,1,128933982.71,27880715.59,22988788.0,14458356.99
71,iter-2,11,LowerReek,2,0.0,0.0,0.0,0.0
72,iter-2,12,UpperReek,1,261706974.43,43620251.8,33014317.65,20763721.44
73,iter-2,12,UpperReek,2,0.0,0.0,0.0,0.0
74,iter-2,12,MidReek,1,200158430.16,40831793.09,33376302.67,20991384.97
75,iter-2,12,MidReek,2,0.0,0.0,0.0,0.0
76,iter-2,12,LowerReek,1,133930937.34,27423686.56,22303970.52,14027654.18
77,iter-2,12,LowerReek,2,0.0,0.0,0.0,0.0
78,iter-2,13,UpperReek,1,279852160.79,49260345.66,40057935.47,25193669.68
79,iter-2,13,UpperReek,2,0.0,0.0,0.0,0.0
80,iter-2,13,MidReek,1,208417623.23,42108684.0,34380326.73,21622846.64
81,iter-2,13,MidReek,2,0.0,0.0,0.0,0.0
82,iter-2,13,LowerReek,1,130354085.94,26860936.95,22187314.04,13954285.32
83,iter-2,13,LowerReek,2,0.0,0.0,0.0,0.0
84,iter-2,14,UpperReek,1,273653365.89,48405010.52,37858048.11,23810092.76
85,iter-2,14,UpperReek,2,0.0,0.0,0.0,0.0
86,iter-2,14,MidReek,1,207733198.2,41929138.16,34061939.74,21422603.25
87,iter-2,14,MidReek,2,0.0,0.0,0.0,0.0
88,iter-2,14,LowerReek,1,125019827.54,25533324.65,20951997.4,13177356.63
89,iter-2,14,LowerReek,2,0.0,0.0,0.0,0.0
90,iter-2,15,UpperReek,1,281317179.24,49308622.98,37509826.5,23591085.45
91,iter-2,15,UpperReek,2,0.0,0.0,0.0,0.0
92,iter-2,15,MidReek,1,204300179.06,41609453.24,34316310.34,21582584.76
93,iter-2,15,MidReek,2,0.0,0.0,0.0,0.0
94,iter-2,15,LowerReek,1,128793861.93,27325669.88,22756828.65,14312470.6
95,iter-2,15,LowerReek,2,0.0,0.0,0.0,0.0
96,iter-2,16,UpperReek,1,264907226.76,43451766.14,33631211.82,21151705.19
97,iter-2,16,UpperReek,2,0.0,0.0,0.0,0.0
98,iter-2,16,MidReek,1,201873238.93,39779002.25,32462220.33,20416490.43
99,iter-2,16,MidReek,2,0.0,0.0,0.0,0.0
100,iter-2,16,LowerReek,1,135895980.24,27234653.02,22255677.9,13997281.46
101,iter-2,16,LowerReek,2,0.0,0.0,0.0,0.0
102,iter-2,17,UpperReek,1,281639544.28,47290335.13,35913534.47,22587128.23
103,iter-2,17,UpperReek,2,0.0,0.0,0.0,0.0
104,iter-2,17,MidReek,1,213063575.84,39142431.88,31539222.03,19835988.38
105,iter-2,17,MidReek,2,0.0,0.0,0.0,0.0
106,iter-2,17,LowerReek,1,119264237.54,22292640.48,17585403.42,11060001.97
107,iter-2,17,LowerReek,2,0.0,0.0,0.0,0.0
108,iter-2,18,UpperReek,1,271677033.29,44688174.34,33701044.47,21195625.1
109,iter-2,18,UpperReek,2,0.0,0.0,0.0,0.0
110,iter-2,18,MidReek,1,201429715.56,40717580.63,33064245.36,20795122.52
111,iter-2,18,MidReek,2,0.0,0.0,0.0,0.0
112,iter-2,18,LowerReek,1,130910297.09,28058826.79,23445657.34,14745696.19
113,iter-2,18,LowerReek,2,0.0,0.0,0.0,0.0
114,iter-2,19,UpperReek,1,260799157.93,43006732.73,33584312.86,21122209.0
115,iter-2,19,UpperReek,2,0.0,0.0,0.0,0.0
116,iter-2,19,MidReek,1,201093357.48,39917606.7,33386525.85,20997814.65
117,iter-2,19,MidReek,2,0.0,0.0,0.0,0.0
118,iter-2,19,LowerReek,1,130096614.93,28779322.63,24424587.36,15361375.44
119,iter-2,19,LowerReek,2,0.0,0.0,0.0,0.0
120,iter-2,20,UpperReek,1,284837386.41,45499526.75,34330132.19,21591277.75
121,iter-2,20,UpperReek,2,0.0,0.0,0.0,0.0
122,iter-2,20,MidReek,1,218828546.61,40820546.17,31927011.19,20079880.92
123,iter-2,20,MidReek,2,0.0,0.0,0.0,0.0
124,iter-2,20,LowerReek,1,135883326.0,28459347.84,23866313.9,15010260.07
125,iter-2,20,LowerReek,2,0.0,0.0,0.0,0.0
126,iter-2,21,UpperReek,1,287563122.41,47535014.77,36736602.06,23104780.79
127,iter-2,21,UpperReek,2,0.0,0.0,0.0,0.0
128,iter-2,21,MidReek,1,201194149.07,40077758.71,32557250.65,20476257.93
129,iter-2,21,MidReek,2,0.0,0.0,0.0,0.0
130,iter-2,21,LowerReek,1,127881109.65,27381590.85,23043760.52,14492930.9
131,iter-2,21,LowerReek,2,0.0,0.0,0.0,0.0
132,iter-2,22,UpperReek,1,297675762.2,53313908.36,42314396.62,26612827.62
133,iter-2,22,UpperReek,2,0.0,0.0,0.0,0.0
134,iter-2,22,MidReek,1,209726446.24,40453149.5,32396756.26,20375318.07
135,iter-2,22,MidReek,2,0.0,0.0,0.0,0.0
136,iter-2,22,LowerReek,1,132097159.98,27835008.55,23187427.17,14583287.29
137,iter-2,22,LowerReek,2,0.0,0.0,0.0,0.0
138,iter-2,23,UpperReek,1,283978722.23,45446907.55,33220671.12,20893503.5
139,iter-2,23,UpperReek,2,0.0,0.0,0.0,0.0
140,iter-2,23,MidReek,1,213581191.16,41906777.52,33496351.72,21066887.52
141,iter-2,23,MidReek,2,0.0,0.0,0.0,0.0
142,iter-2,23,LowerReek,1,123307443.92,26994045.97,22999214.08,14464914.27
143,iter-2,23,LowerReek,2,0.0,0.0,0.0,0.0
144,iter-2,24,UpperReek,1,289082253.21,46302155.56,34544089.75,21725842.24
145,iter-2,24,UpperReek,2,0.0,0.0,0.0,0.0
146,iter-2,24,MidReek,1,206849846.78,43085712.86,36238828.56,22791715.69
147,iter-2,24,MidReek,2,0.0,0.0,0.0,0.0
148,iter-2,24,LowerReek,1,121305181.04,26183614.03,21734630.79,13669578.88
149,iter-2,24,LowerReek,2,0.0,0.0,0.0,0.0
150,iter-2,25,UpperReek,1,288115165.42,49190456.84,38302947.29,24089903.55
151,iter-2,25,UpperReek,2,0.0,0.0,0.0,0.0
152,iter-2,25,MidReek,1,197091270.75,40841249.37,33917080.25,21331496.66
153,iter-2,25,MidReek,2,0.0,0.0,0.0,0.0
154,iter-2,25,LowerReek,1,122523299.58,28080059.78,24044555.04,15122361.41
155,iter-2,25,LowerReek,2,0.0,0.0,0.0,0.0
156,iter-2,26,UpperReek,1,272267853.44,48689828.06,37901659.25,23837521.15
157,iter-2,26,UpperReek,2,0.0,0.0,0.0,0.0
158,iter-2,26,MidReek,1,217778747.48,40078393.06,32582045.52,20491852.19
159,iter-2,26,MidReek,2,0.0,0.0,0.0,0.0
160,iter-2,26,LowerReek,1,128576160.49,26187059.39,21471899.82,13504339.28
161,iter-2,26,LowerReek,2,0.0,0.0,0.0,0.0
162,iter-2,27,UpperReek,1,287874877.83,53094734.32,42108126.76,26483098.14
163,iter-2,27,UpperReek,2,0.0,0.0,0.0,0.0
164,iter-2,27,MidReek,1,202714850.72,38471731.19,30484600.04,19172704.11
165,iter-2,27,MidReek,2,0.0,0.0,0.0,0.0
166,iter-2,27,LowerReek,1,123653654.05,24016022.0,19540827.54,12289828.44
167,iter-2,27,LowerReek,2,0.0,0.0,0.0,0.0
168,iter-2,28,UpperReek,1,267522863.4,49066860.79,39417412.1,24790824.81
169,iter-2,28,UpperReek,2,0.0,0.0,0.0,0.0
170,iter-2,28,MidReek,1,188756392.17,39158452.12,32420807.82,20390444.83
171,iter-2,28,MidReek,2,0.0,0.0,0.0,0.0
172,iter-2,28,LowerReek,1,124895713.93,26749156.13,22176381.02,13947409.21
173,iter-2,28,LowerReek,2,0.0,0.0,0.0,0.0
174,iter-2,29,UpperReek,1,286933756.27,50770761.6,38765348.45,24380721.89
175,iter-2,29,UpperReek,2,0.0,0.0,0.0,0.0
176,iter-2,29,MidReek,1,201845630.9,40825242.83,33768428.59,21238005.04
177,iter-2,29,MidReek,2,0.0,0.0,0.0,0.0
178,iter-2,29,LowerReek,1,129941545.02,28055429.75,23717492.11,14916661.45
179,iter-2,29,LowerReek,2,0.0,0.0,0.0,0.0
180,iter-2,30,UpperReek,1,260783023.87,44038932.64,34125610.84,21462647.96
181,iter-2,30,UpperReek,2,0.0,0.0,0.0,0.0
182,iter-2,30,MidReek,1,202192713.22,39957220.95,32684154.9,20556071.92
183,iter-2,30,MidReek,2,0.0,0.0,0.0,0.0
184,iter-2,30,LowerReek,1,125995389.35,26671251.14,22035914.29,13859065.36
185,iter-2,30,LowerReek,2,0.0,0.0,0.0,0.0
186,iter-2,31,UpperReek,1,275308427.67,44407513.53,34204119.9,21512024.74
187,iter-2,31,UpperReek,2,0.0,0.0,0.0,0.0
188,iter-2,31,MidReek,1,216616009.46,41321371.5,33317219.16,20954225.54
189,iter-2,31,MidReek,2,0.0,0.0,0.0,0.0
190,iter-2,31,LowerReek,1,135351913.44,28217373.34,23473402.74,14763146.13
191,iter-2,31,LowerReek,2,0.0,0.0,0.0,0.0
192,iter-2,32,UpperReek,1,286588560.33,45820102.78,34747069.6,21853502.53
193,iter-2,32,UpperReek,2,0.0,0.0,0.0,0.0
194,iter-2,32,MidReek,1,203007021.27,41852807.66,34685983.97,21815083.9
195,iter-2,32,MidReek,2,0.0,0.0,0.0,0.0
196,iter-2,32,LowerReek,1,130485541.69,28736339.55,24178088.91,15206344.97
197,iter-2,32,LowerReek,2,0.0,0.0,0.0,0.0
198,iter-2,33,UpperReek,1,274915299.09,47124274.21,37650868.68,23679791.23
199,iter-2,33,UpperReek,2,0.0,0.0,0.0,0.0
200,iter-2,33,MidReek,1,194477425.08,36291711.04,28722701.65,18064591.93
201,iter-2,33,MidReek,2,0.0,0.0,0.0,0.0
202,iter-2,33,LowerReek,1,141440082.43,29816883.07,24970109.59,15704471.18
203,iter-2,33,LowerReek,2,0.0,0.0,0.0,0.0
204,iter-2,34,UpperReek,1,257643338.1,45671848.7,35993851.47,22637642.06
205,iter-2,34,UpperReek,2,0.0,0.0,0.0,0.0
206,iter-2,34,MidReek,1,193866189.3,35301998.23,28048310.41,17640446.5
207,iter-2,34,MidReek,2,0.0,0.0,0.0,0.0
208,iter-2,34,LowerReek,1,135700869.06,26203571.48,21284414.22,13386423.81
209,iter-2,34,LowerReek,2,0.0,0.0,0.0,0.0
210,iter-2,35,UpperReek,1,270112159.84,44416607.72,33545793.98,21097983.29
211,iter-2,35,UpperReek,2,0.0,0.0,0.0,0.0
212,iter-2,35,MidReek,1,193604678.53,35341536.0,27729302.23,17439812.43
213,iter-2,35,MidReek,2,0.0,0.0,0.0,0.0
214,iter-2,35,LowerReek,1,132542756.53,28622839.99,23808095.47,14973644.7
215,iter-2,35,LowerReek,2,0.0,0.0,0.0,0.0
216,iter-2,36,UpperReek,1,284060488.83,46566991.69,35342520.8,22228000.14
217,iter-2,36,UpperReek,2,0.0,0.0,0.0,0.0
218,iter-2,36,MidReek,1,206001437.45,42369773.03,34897889.67,21948357.92
219,iter-2,36,MidReek,2,0.0,0.0,0.0,0.0
220,iter-2,36,LowerReek,1,132861124.67,27639126.04,22822265.51,14353625.86
221,iter-2,36,LowerReek,2,0.0,0.0,0.0,0.0
222,iter-2,37,UpperReek,1,266202504.81,50075055.83,40354361.84,25380101.36
223,iter-2,37,UpperReek,2,0.0,0.0,0.0,0.0
224,iter-2,37,MidReek,1,178605370.55,37524570.31,31314254.63,19694499.44
225,iter-2,37,MidReek,2,0.0,0.0,0.0,0.0
226,iter-2,37,LowerReek,1,127330580.67,27683627.63,23242151.82,14617705.3
227,iter-2,37,LowerReek,2,0.0,0.0,0.0,0.0
228,iter-2,38,UpperReek,1,291005014.65,46113475.17,34798788.65,21886030.23
229,iter-2,38,UpperReek,2,0.0,0.0,0.0,0.0
230,iter-2,38,MidReek,1,192277650.95,36523083.33,28897473.06,18174511.06
231,iter-2,38,MidReek,2,0.0,0.0,0.0,0.0
232,iter-2,38,LowerReek,1,116244984.88,24364402.62,20278796.5,12753959.85
233,iter-2,38,LowerReek,2,0.0,0.0,0.0,0.0
234,iter-2,39,UpperReek,1,267697327.74,49901916.35,40643787.86,25562130.3
235,iter-2,39,UpperReek,2,0.0,0.0,0.0,0.0
236,iter-2,39,MidReek,1,201016872.68,40781219.12,33436877.17,21029482.15
237,iter-2,39,MidReek,2,0.0,0.0,0.0,0.0
238,iter-2,39,LowerReek,1,118609916.08,24515248.89,20238398.62,12728552.37
239,iter-2,39,LowerReek,2,0.0,0.0,0.0,0.0
240,iter-2,40,UpperReek,1,305753728.02,49550066.76,37137366.06,23356833.61
241,iter-2,40,UpperReek,2,0.0,0.0,0.0,0.0
242,iter-2,40,MidReek,1,207121821.45,39475075.57,32301302.62,20315284.33
243,iter-2,40,MidReek,2,0.0,0.0,0.0,0.0
244,iter-2,40,LowerReek,1,130626568.86,28239944.95,23957496.43,15067607.57
245,iter-2,40,LowerReek,2,0.0,0.0,0.0,0.0
246,iter-2,42,UpperReek,1,282310092.34,48116378.97,38015290.29,23908987.2
247,iter-2,42,UpperReek,2,0.0,0.0,0.0,0.0
248,iter-2,42,MidReek,1,209403354.42,37465076.19,29591285.39,18610871.01
249,iter-2,42,MidReek,2,0.0,0.0,0.0,0.0
250,iter-2,42,LowerReek,1,128459955.54,24647514.99,19824311.31,12468120.11
251,iter-2,42,LowerReek,2,0.0,0.0,0.0,0.0
252,iter-2,43,UpperReek,1,274750500.76,49067659.79,39332739.06,24737571.33
253,iter-2,43,UpperReek,2,0.0,0.0,0.0,0.0
254,iter-2,43,MidReek,1,200940417.52,40738473.47,33467372.6,21048661.67
255,iter-2,43,MidReek,2,0.0,0.0,0.0,0.0
256,iter-2,43,LowerReek,1,131629930.24,29592893.87,25159189.31,15823389.24
257,iter-2,43,LowerReek,2,0.0,0.0,0.0,0.0
258,iter-2,44,UpperReek,1,250537690.21,45238578.34,35567377.94,22369419.72
259,iter-2,44,UpperReek,2,0.0,0.0,0.0,0.0
260,iter-2,44,MidReek,1,197374145.43,36374382.55,28837291.09,18136660.76
261,iter-2,44,MidReek,2,0.0,0.0,0.0,0.0
262,iter-2,44,LowerReek,1,133609318.4,28895548.96,24083308.43,15146734.61
263,iter-2,44,LowerReek,2,0.0,0.0,0.0,0.0
264,iter-2,45,UpperReek,1,283412766.07,48970139.43,38899436.29,24465053.87
265,iter-2,45,UpperReek,2,0.0,0.0,0.0,0.0
266,iter-2,45,MidReek,1,195691755.7,40571465.93,33327769.17,20960860.76
267,iter-2,45,MidReek,2,0.0,0.0,0.0,0.0
268,iter-2,45,LowerReek,1,123652698.97,26407468.98,22239637.53,13987193.19
269,iter-2,45,LowerReek,2,0.0,0.0,0.0,0.0
270,iter-2,46,UpperReek,1,285838846.3,47912671.18,35872410.11,22561263.84
271,iter-2,46,UpperReek,2,0.0,0.0,0.0,0.0
272,iter-2,46,MidReek,1,212023037.8,37759378.9,30286062.77,19047837.91
273,iter-2,46,MidReek,2,0.0,0.0,0.0,0.0
274,iter-2,46,LowerReek,1,127762054.87,24467148.61,19745703.83,12418681.45
275,iter-2,46,LowerReek,2,0.0,0.0,0.0,0.0
276,iter-2,47,UpperReek,1,280951628.75,46306314.38,36408016.18,22898123.01
277,iter-2,47,UpperReek,2,0.0,0.0,0.0,0.0
278,iter-2,47,MidReek,1,185604460.99,36767889.62,30080882.63,18918793.79
279,iter-2,47,MidReek,2,0.0,0.0,0.0,0.0
280,iter-2,47,LowerReek,1,126991791.33,25936291.13,21581312.76,13573152.45
281,iter-2,47,LowerReek,2,0.0,0.0,0.0,0.0
282,iter-2,48,UpperReek,1,273610433.83,44324150.69,33867632.47,21300397.42
283,iter-2,48,UpperReek,2,0.0,0.0,0.0,0.0
284,iter-2,48,MidReek,1,212496376.99,39188547.63,31207864.75,19627587.57
285,iter-2,48,MidReek,2,0.0,0.0,0.0,0.0
286,iter-2,48,LowerReek,1,126791113.1,26197666.54,21715022.08,13657246.36
287,iter-2,48,LowerReek,2,0.0,0.0,0.0,0.0
288,iter-2,49,UpperReek,1,299402471.19,52824562.28,41641440.93,26189585.06
289,iter-2,49,UpperReek,2,0.0,0.0,0.0,0.0
290,iter-2,49,MidReek,1,212939565.23,41470011.52,33541839.11,21095495.95
291,iter-2,49,MidReek,2,0.0,0.0,0.0,0.0
292,iter-2,49,LowerReek,1,126621423.27,26973358.43,22275176.25,14009544.58
293,iter-2,49,LowerReek,2,0.0,0.0,0.0,0.0
294,iter-2,50,UpperReek,1,267302108.41,43853158.74,33797205.46,21256103.71
295,iter-2,50,UpperReek,2,0.0,0.0,0.0,0.0
296,iter-2,50,MidReek,1,199313751.5,40909111.03,34380986.71,21623261.72
297,iter-2,50,MidReek,2,0.0,0.0,0.0,0.0
298,iter-2,50,LowerReek,1,127128217.21,27944034.29,23824805.44,14984154.12
299,iter-2,50,LowerReek,2,0.0,0.0,0.0,0.0
300,iter-2,51,UpperReek,1,266244159.01,46206722.44,35959503.94,22616039.83
301,iter-2,51,UpperReek,2,0.0,0.0,0.0,0.0
302,iter-2,51,MidReek,1,201392848.06,38470256.29,30812667.59,19379035.9
303,iter-2,51,MidReek,2,0.0,0.0,0.0,0.0
304,iter-2,51,LowerReek,1,123831915.66,26081916.53,21659256.52,13622173.69
305,iter-2,51,LowerReek,2,0.0,0.0,0.0,0.0
306,iter-2,52,UpperReek,1,270571267.59,45141607.83,34709304.85,21829751.11
307,iter-2,52,UpperReek,2,0.0,0.0,0.0,0.0
308,iter-2,52,MidReek,1,191944325.63,39608808.4,32692256.85,20561167.49
309,iter-2,52,MidReek,2,0.0,0.0,0.0,0.0
310,iter-2,52,LowerReek,1,131756870.35,29200139.01,24561014.48,15447178.66
311,iter-2,52,LowerReek,2,0.0,0.0,0.0,0.0
312,iter-2,53,UpperReek,1,294224947.25,51663593.64,40135152.5,25242233.86
313,iter-2,53,UpperReek,2,0.0,0.0,0.0,0.0
314,iter-2,53,MidReek,1,200203541.62,41104708.8,34017844.87,21394870.63
